,datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count
10096,2012-11-06 01:00:00,4,0,1,1,9.84,12.12,60,11.0014,0,8,8
10098,2012-11-06 03:00:00,4,0,1,1,9.02,12.12,64,7.0015,0,4,4
10099,2012-11-06 04:00:00,4,0,1,1,9.02,12.88,69,6.0032,0,7,7
10100,2012-11-06 05:00:00,4,0,1,2,9.02,11.365,64,12.998,1,40,41
10102,2012-11-06 07:00:00,4,0,1,1,8.2,10.605,69,11.0014,9,378,387
10104,2012-11-06 09:00:00,4,0,1,1,10.66,12.88,60,11.0014,25,338,363
10105,2012-11-06 10:00:00,4,0,1,1,12.3,14.395,49,12.998,41,189,230
10106,2012-11-06 11:00:00,4,0,1,1,13.12,16.665,45,8.9981,39,177,216
10107,2012-11-06 12:00:00,4,0,1,1,13.12,16.665,45,8.9981,31,217,248
10109,2012-11-06 14:00:00,4,0,1,1,14.76,18.18,40,7.0015,44,196,240
10110,2012-11-06 15:00:00,4,0,1,1,13.94,15.91,46,16.9979,45,227,272
10114,2012-11-06 19:00:00,4,0,1,1,12.3,14.395,56,15.0013,15,356,371
10115,2012-11-06 20:00:00,4,0,1,1,12.3,14.395,61,15.0013,10,218,228
10117,2012-11-06 22:00:00,4,0,1,2,12.3,14.395,56,15.0013,17,136,153
10118,2012-11-06 23:00:00,4,0,1,1,12.3,14.395,56,15.0013,19,186,205
10122,2012-11-07 03:00:00,4,0,1,2,11.48,12.88,52,22.0028,2,9,11
10123,2012-11-07 04:00:00,4,0,1,2,11.48,12.88,52,19.9995,0,9,9
10124,2012-11-07 05:00:00,4,0,1,2,11.48,12.88,52,22.0028,0,27,27
10126,2012-11-07 07:00:00,4,0,1,2,10.66,11.365,56,19.9995,5,314,319
10128,2012-11-07 09:00:00,4,0,1,2,10.66,12.12,60,19.0012,17,351,368
10129,2012-11-07 10:00:00,4,0,1,2,11.48,12.88,56,19.9995,27,151,178
10130,2012-11-07 11:00:00,4,0,1,2,13.12,14.395,51,23.9994,15,132,147
10131,2012-11-07 12:00:00,4,0,1,2,13.12,15.15,53,19.0012,24,188,212
10132,2012-11-07 13:00:00,4,0,1,2,13.12,15.15,53,16.9979,23,158,181
10133,2012-11-07 14:00:00,4,0,1,2,13.12,14.395,53,23.9994,19,142,161
10134,2012-11-07 15:00:00,4,0,1,2,13.12,15.15,53,19.9995,20,178,198
10136,2012-11-07 17:00:00,4,0,1,2,13.12,14.395,53,26.0027,16,501,517
10137,2012-11-07 18:00:00,4,0,1,2,13.12,14.395,53,23.9994,17,448,465
10140,2012-11-07 21:00:00,4,0,1,2,13.12,15.15,49,19.9995,5,121,126
10141,2012-11-07 22:00:00,4,0,1,3,12.3,14.395,56,16.9979,4,56,60
10143,2012-11-08 00:00:00,4,0,1,3,11.48,13.635,61,15.0013,1,14,15
10144,2012-11-08 01:00:00,4,0,1,3,12.3,13.635,52,23.9994,1,11,12
10145,2012-11-08 02:00:00,4,0,1,2,12.3,14.395,49,15.0013,1,5,6
10146,2012-11-08 04:00:00,4,0,1,2,12.3,14.395,45,19.0012,1,9,10
10147,2012-11-08 05:00:00,4,0,1,2,12.3,14.395,42,15.0013,0,35,35
10149,2012-11-08 07:00:00,4,0,1,1,11.48,12.88,36,26.0027,12,411,423
10151,2012-11-08 09:00:00,4,0,1,1,13.12,14.395,31,23.9994,22,253,275
10155,2012-11-08 13:00:00,4,0,1,1,18.04,21.97,18,27.9993,33,195,228
10156,2012-11-08 14:00:00,4,0,1,1,18.04,21.97,18,27.9993,33,149,182
10157,2012-11-08 15:00:00,4,0,1,1,18.04,21.97,18,27.9993,32,201,233
10158,2012-11-08 16:00:00,4,0,1,1,17.22,21.21,16,26.0027,18,321,339
10159,2012-11-08 17:00:00,4,0,1,1,16.4,20.455,20,19.9995,36,556,592
10160,2012-11-08 18:00:00,4,0,1,1,16.4,20.455,24,27.9993,16,491,507
10161,2012-11-08 19:00:00,4,0,1,1,15.58,19.695,27,23.9994,14,359,373
10162,2012-11-08 20:00:00,4,0,1,1,15.58,19.695,29,31.0009,10,235,245
10167,2012-11-09 01:00:00,4,0,1,1,13.12,15.15,53,19.0012,3,17,20
10168,2012-11-09 02:00:00,4,0,1,1,13.12,15.15,53,16.9979,1,11,12
10169,2012-11-09 03:00:00,4,0,1,1,13.12,14.395,53,27.9993,3,6,9
10173,2012-11-09 07:00:00,4,0,1,1,10.66,13.635,65,8.9981,9,332,341
10174,2012-11-09 08:00:00,4,0,1,1,13.12,15.91,57,11.0014,25,668,693
10176,2012-11-09 10:00:00,4,0,1,1,14.76,16.665,50,22.0028,34,163,197
10177,2012-11-09 11:00:00,4,0,1,1,16.4,20.455,47,19.9995,66,185,251
10178,2012-11-09 12:00:00,4,0,1,1,18.04,21.97,41,22.0028,48,214,262
10179,2012-11-09 13:00:00,4,0,1,1,18.86,22.725,38,19.9995,62,237,299
10180,2012-11-09 14:00:00,4,0,1,1,18.86,22.725,38,12.998,67,207,274
10182,2012-11-09 16:00:00,4,0,1,1,18.86,22.725,38,11.0014,57,377,434
10183,2012-11-09 17:00:00,4,0,1,1,17.22,21.21,44,8.9981,61,593,654
10187,2012-11-09 21:00:00,4,0,1,1,13.94,18.18,76,0.0,23,176,199
10189,2012-11-09 23:00:00,4,0,1,1,13.12,16.665,81,6.0032,20,142,162
10191,2012-11-10 01:00:00,4,0,0,1,12.3,15.91,81,6.0032,8,68,76
10192,2012-11-10 02:00:00,4,0,0,1,13.12,17.425,81,0.0,2,42,44
10195,2012-11-10 05:00:00,4,0,0,1,11.48,15.91,87,0.0,1,9,10
10196,2012-11-10 06:00:00,4,0,0,1,9.84,12.88,93,6.0032,5,11,16
10198,2012-11-10 08:00:00,4,0,0,1,13.12,17.425,76,0.0,16,130,146
10199,2012-11-10 09:00:00,4,0,0,1,14.76,17.425,66,12.998,43,216,259
10200,2012-11-10 10:00:00,4,0,0,1,16.4,20.455,58,0.0,86,264,350
10202,2012-11-10 12:00:00,4,0,0,1,19.68,23.485,48,0.0,258,348,606
10204,2012-11-10 14:00:00,4,0,0,1,22.14,25.76,37,0.0,280,347,627
10206,2012-11-10 16:00:00,4,0,0,1,22.14,25.76,37,0.0,227,378,605
10208,2012-11-10 18:00:00,4,0,0,1,18.04,21.97,54,8.9981,103,256,359
10210,2012-11-10 20:00:00,4,0,0,1,18.04,21.97,54,0.0,39,153,192
10211,2012-11-10 21:00:00,4,0,0,1,16.4,20.455,66,0.0,51,169,220
10213,2012-11-10 23:00:00,4,0,0,1,14.76,18.18,71,7.0015,26,120,146
10215,2012-11-11 01:00:00,4,0,0,1,13.94,17.425,76,6.0032,26,82,108
10217,2012-11-11 03:00:00,4,0,0,1,13.94,18.18,81,0.0,9,39,48
10222,2012-11-11 08:00:00,4,0,0,1,13.12,16.665,87,7.0015,32,87,119
10225,2012-11-11 11:00:00,4,0,0,1,18.86,22.725,59,8.9981,180,324,504
10226,2012-11-11 12:00:00,4,0,0,1,20.5,24.24,48,6.0032,195,390,585
10227,2012-11-11 13:00:00,4,0,0,1,22.14,25.76,45,7.0015,262,424,686
10229,2012-11-11 15:00:00,4,0,0,1,22.96,26.515,37,15.0013,304,420,724
10231,2012-11-11 17:00:00,4,0,0,1,22.14,25.76,45,11.0014,151,342,493
10233,2012-11-11 19:00:00,4,0,0,1,19.68,23.485,55,8.9981,69,208,277
10234,2012-11-11 20:00:00,4,0,0,1,18.04,21.97,62,11.0014,54,146,200
10235,2012-11-11 21:00:00,4,0,0,1,18.04,21.97,67,15.0013,44,127,171
10237,2012-11-11 23:00:00,4,0,0,1,17.22,21.21,71,12.998,16,93,109
10238,2012-11-12 00:00:00,4,1,0,1,17.22,21.21,71,7.0015,6,43,49
10239,2012-11-12 01:00:00,4,1,0,1,16.4,20.455,76,11.0014,4,26,30
10240,2012-11-12 02:00:00,4,1,0,1,16.4,20.455,76,8.9981,6,14,20
10241,2012-11-12 03:00:00,4,1,0,1,16.4,20.455,76,8.9981,1,3,4
10244,2012-11-12 06:00:00,4,1,0,1,15.58,19.695,87,7.0015,7,64,71
10245,2012-11-12 07:00:00,4,1,0,1,16.4,20.455,87,0.0,16,248,264
10246,2012-11-12 08:00:00,4,1,0,1,17.22,21.21,82,11.0014,50,490,540
10247,2012-11-12 09:00:00,4,1,0,1,18.04,21.97,88,7.0015,60,337,397
10248,2012-11-12 10:00:00,4,1,0,1,19.68,23.485,77,11.0014,82,184,266
10249,2012-11-12 11:00:00,4,1,0,1,21.32,25.0,72,11.0014,112,255,367
10250,2012-11-12 12:00:00,4,1,0,1,22.96,26.515,64,15.0013,105,314,419
10251,2012-11-12 13:00:00,4,1,0,1,24.6,30.305,60,15.0013,108,312,420
10252,2012-11-12 14:00:00,4,1,0,1,23.78,27.275,60,19.0012,134,310,444
10253,2012-11-12 15:00:00,4,1,0,1,22.96,26.515,64,16.9979,102,280,382
10258,2012-11-12 20:00:00,4,1,0,2,21.32,25.0,77,19.0012,31,273,304
10264,2012-11-13 02:00:00,4,0,1,3,14.76,15.91,87,30.0026,7,4,11
10268,2012-11-13 06:00:00,4,0,1,3,13.12,14.395,81,31.0009,2,48,50
10270,2012-11-13 08:00:00,4,0,1,3,13.12,15.15,87,16.9979,4,207,211
10272,2012-11-13 10:00:00,4,0,1,3,12.3,13.635,75,26.0027,10,84,94
10273,2012-11-13 11:00:00,4,0,1,1,13.12,15.15,70,16.9979,22,133,155
10276,2012-11-13 14:00:00,4,0,1,1,15.58,19.695,46,26.0027,34,169,203
10277,2012-11-13 15:00:00,4,0,1,1,16.4,20.455,40,19.9995,33,184,217
10279,2012-11-13 17:00:00,4,0,1,1,13.94,15.15,49,23.9994,33,575,608
10280,2012-11-13 18:00:00,4,0,1,1,13.94,15.91,49,19.0012,45,514,559
10282,2012-11-13 20:00:00,4,0,1,1,12.3,13.635,49,23.9994,12,211,223
10283,2012-11-13 21:00:00,4,0,1,1,12.3,13.635,49,23.9994,9,178,187
10285,2012-11-13 23:00:00,4,0,1,1,10.66,11.365,56,19.9995,6,78,84
10286,2012-11-14 00:00:00,4,0,1,1,10.66,12.12,56,19.0012,4,20,24
10287,2012-11-14 01:00:00,4,0,1,1,9.84,10.605,60,19.9995,2,10,12
10288,2012-11-14 02:00:00,4,0,1,1,9.84,10.605,60,19.9995,0,1,1
10290,2012-11-14 04:00:00,4,0,1,1,9.02,11.365,69,12.998,0,6,6
10291,2012-11-14 05:00:00,4,0,1,1,9.02,11.365,69,12.998,0,39,39
10293,2012-11-14 07:00:00,4,0,1,1,9.84,10.605,65,19.0012,10,405,415
10294,2012-11-14 08:00:00,4,0,1,1,11.48,12.88,56,19.9995,27,664,691
10296,2012-11-14 10:00:00,4,0,1,1,13.12,14.395,45,23.9994,18,153,171
10297,2012-11-14 11:00:00,4,0,1,1,13.12,15.15,49,16.9979,25,126,151
10298,2012-11-14 12:00:00,4,0,1,1,13.94,16.665,46,0.0,40,200,240
10302,2012-11-14 16:00:00,4,0,1,1,13.94,17.425,46,7.0015,31,290,321
10304,2012-11-14 18:00:00,4,0,1,1,13.12,15.91,53,11.0014,24,543,567
10305,2012-11-14 19:00:00,4,0,1,1,12.3,15.15,52,11.0014,28,368,396
10306,2012-11-14 20:00:00,4,0,1,1,12.3,15.91,52,6.0032,15,252,267
10308,2012-11-14 22:00:00,4,0,1,1,11.48,15.91,61,0.0,6,167,173
10310,2012-11-15 00:00:00,4,0,1,2,10.66,15.15,65,0.0,1,33,34
10311,2012-11-15 01:00:00,4,0,1,2,10.66,13.635,65,7.0015,2,14,16
10312,2012-11-15 02:00:00,4,0,1,2,10.66,12.88,70,11.0014,0,7,7
10313,2012-11-15 03:00:00,4,0,1,2,10.66,14.395,70,6.0032,0,2,2
10314,2012-11-15 04:00:00,4,0,1,2,11.48,14.395,65,8.9981,0,5,5
10317,2012-11-15 07:00:00,4,0,1,2,12.3,14.395,65,12.998,7,403,410
10318,2012-11-15 08:00:00,4,0,1,2,12.3,14.395,61,15.0013,21,625,646
10319,2012-11-15 09:00:00,4,0,1,2,13.12,15.91,61,12.998,17,306,323
10320,2012-11-15 10:00:00,4,0,1,2,13.12,16.665,66,8.9981,11,142,153
10323,2012-11-15 13:00:00,4,0,1,2,15.58,19.695,54,7.0015,20,197,217
10324,2012-11-15 14:00:00,4,0,1,2,15.58,19.695,54,11.0014,27,174,201
10325,2012-11-15 15:00:00,4,0,1,2,15.58,19.695,58,11.0014,26,191,217
10327,2012-11-15 17:00:00,4,0,1,2,14.76,17.425,57,15.0013,22,541,563
10330,2012-11-15 20:00:00,4,0,1,1,13.94,17.425,61,7.0015,23,262,285
10332,2012-11-15 22:00:00,4,0,1,2,13.12,15.91,66,11.0014,10,143,153
10334,2012-11-16 00:00:00,4,0,1,2,13.12,16.665,66,7.0015,7,58,65
10335,2012-11-16 01:00:00,4,0,1,2,12.3,15.91,65,6.0032,5,16,21
10337,2012-11-16 03:00:00,4,0,1,2,12.3,15.15,65,8.9981,0,6,6
10338,2012-11-16 04:00:00,4,0,1,2,12.3,15.91,65,7.0015,0,5,5
10339,2012-11-16 05:00:00,4,0,1,2,12.3,15.91,65,6.0032,2,34,36
10340,2012-11-16 06:00:00,4,0,1,2,12.3,15.91,61,6.0032,4,126,130
10342,2012-11-16 08:00:00,4,0,1,2,13.12,16.665,57,8.9981,17,694,711
10343,2012-11-16 09:00:00,4,0,1,1,13.94,17.425,53,7.0015,21,330,351
10347,2012-11-16 13:00:00,4,0,1,1,17.22,21.21,38,12.998,52,226,278
10349,2012-11-16 15:00:00,4,0,1,1,17.22,21.21,38,8.9981,30,237,267
10352,2012-11-16 18:00:00,4,0,1,1,13.94,16.665,53,11.0014,22,483,505
10353,2012-11-16 19:00:00,4,0,1,1,14.76,17.425,46,15.0013,26,306,332
10355,2012-11-16 21:00:00,4,0,1,1,13.94,16.665,49,12.998,21,157,178
10357,2012-11-16 23:00:00,4,0,1,1,13.12,15.15,53,15.0013,14,114,128
10358,2012-11-17 00:00:00,4,0,0,1,12.3,15.15,52,11.0014,11,95,106
10359,2012-11-17 01:00:00,4,0,0,1,10.66,12.88,60,12.998,13,74,87
10362,2012-11-17 04:00:00,4,0,0,1,9.84,11.365,70,12.998,1,6,7
10364,2012-11-17 06:00:00,4,0,0,1,9.84,11.365,70,15.0013,0,21,21
10365,2012-11-17 07:00:00,4,0,0,1,9.84,11.365,70,12.998,8,70,78
10368,2012-11-17 10:00:00,4,0,0,1,14.76,16.665,46,16.9979,62,258,320
10374,2012-11-17 16:00:00,4,0,0,1,16.4,20.455,40,15.0013,144,325,469
10377,2012-11-17 19:00:00,4,0,0,1,13.94,17.425,53,6.0032,45,208,253
10379,2012-11-17 21:00:00,4,0,0,2,13.12,16.665,57,7.0015,15,124,139
10380,2012-11-17 22:00:00,4,0,0,2,13.12,16.665,57,7.0015,15,130,145
10383,2012-11-18 01:00:00,4,0,0,1,12.3,14.395,70,12.998,14,81,95
10384,2012-11-18 02:00:00,4,0,0,1,11.48,14.395,81,7.0015,8,65,73
10385,2012-11-18 03:00:00,4,0,0,2,12.3,15.15,81,11.0014,9,37,46
10387,2012-11-18 05:00:00,4,0,0,1,11.48,14.395,81,8.9981,5,7,12
10389,2012-11-18 07:00:00,4,0,0,1,11.48,13.635,81,12.998,3,39,42
10391,2012-11-18 09:00:00,4,0,0,1,13.12,15.15,70,16.9979,49,155,204
10392,2012-11-18 10:00:00,4,0,0,1,13.94,15.15,66,19.9995,79,250,329
10399,2012-11-18 17:00:00,4,0,0,2,15.58,19.695,66,16.9979,48,232,280
10400,2012-11-18 18:00:00,4,0,0,1,14.76,17.425,66,15.0013,36,240,276
10401,2012-11-18 19:00:00,4,0,0,1,14.76,17.425,66,11.0014,16,194,210
10403,2012-11-18 21:00:00,4,0,0,1,14.76,16.665,66,16.9979,17,93,110
10404,2012-11-18 22:00:00,4,0,0,2,14.76,16.665,66,16.9979,8,66,74
10406,2012-11-19 00:00:00,4,0,1,1,14.76,17.425,66,15.0013,5,22,27
10408,2012-11-19 02:00:00,4,0,1,2,14.76,16.665,66,16.9979,0,5,5
10409,2012-11-19 03:00:00,4,0,1,2,14.76,17.425,66,15.0013,0,2,2
10410,2012-11-19 04:00:00,4,0,1,2,14.76,17.425,66,15.0013,1,11,12
10411,2012-11-19 05:00:00,4,0,1,2,14.76,17.425,66,15.0013,1,38,39
10412,2012-11-19 06:00:00,4,0,1,2,14.76,16.665,66,16.9979,3,128,131
10413,2012-11-19 07:00:00,4,0,1,2,14.76,16.665,66,19.9995,5,381,386
10415,2012-11-19 09:00:00,4,0,1,2,14.76,16.665,66,16.9979,18,260,278
10418,2012-11-19 12:00:00,4,0,1,2,16.4,20.455,62,19.0012,35,207,242
10419,2012-11-19 13:00:00,4,0,1,1,18.04,21.97,54,16.9979,46,205,251
10421,2012-11-19 15:00:00,4,0,1,1,18.04,21.97,54,12.998,44,213,257
10423,2012-11-19 17:00:00,4,0,1,2,17.22,21.21,58,12.998,33,586,619
10425,2012-11-19 19:00:00,4,0,1,2,16.4,20.455,58,19.0012,25,381,406
10427,2012-11-19 21:00:00,4,0,1,2,15.58,19.695,54,15.0013,15,188,203
10428,2012-11-19 22:00:00,4,0,1,1,13.94,17.425,66,7.0015,7,106,113
10429,2012-11-19 23:00:00,4,0,1,1,13.94,17.425,66,7.0015,2,72,74
10430,2012-12-01 00:00:00,4,0,0,1,10.66,15.15,81,0.0,9,99,108
10431,2012-12-01 01:00:00,4,0,0,1,10.66,15.15,81,0.0,5,64,69
10432,2012-12-01 02:00:00,4,0,0,2,10.66,15.15,81,0.0,3,47,50
10433,2012-12-01 03:00:00,4,0,0,2,10.66,13.635,81,8.9981,1,14,15
10434,2012-12-01 04:00:00,4,0,0,1,10.66,14.395,81,6.0032,0,5,5
10436,2012-12-01 06:00:00,4,0,0,1,9.84,12.12,87,8.9981,7,20,27
10437,2012-12-01 07:00:00,4,0,0,2,9.84,12.12,87,8.9981,7,56,63
10438,2012-12-01 08:00:00,4,0,0,2,9.84,12.12,87,8.9981,11,133,144
10439,2012-12-01 09:00:00,4,0,0,2,10.66,12.12,93,16.9979,34,159,193
10440,2012-12-01 10:00:00,4,0,0,2,11.48,13.635,89,11.0014,45,211,256
10441,2012-12-01 11:00:00,4,0,0,2,13.12,16.665,76,7.0015,74,318,392
10443,2012-12-01 13:00:00,4,0,0,2,13.94,18.18,76,0.0,123,386,509
10444,2012-12-01 14:00:00,4,0,0,2,14.76,18.94,71,0.0,110,369,479
10446,2012-12-01 16:00:00,4,0,0,2,15.58,19.695,66,0.0,89,354,443
10448,2012-12-01 18:00:00,4,0,0,2,13.94,18.18,76,0.0,42,255,297
10449,2012-12-01 19:00:00,4,0,0,2,13.12,17.425,81,0.0,30,219,249
10452,2012-12-01 22:00:00,4,0,0,2,12.3,16.665,87,0.0,17,130,147
10454,2012-12-02 00:00:00,4,0,0,2,12.3,15.91,87,6.0032,9,108,117
10455,2012-12-02 01:00:00,4,0,0,2,12.3,15.91,87,6.0032,10,84,94
10456,2012-12-02 02:00:00,4,0,0,2,12.3,16.665,87,0.0,2,72,74
10457,2012-12-02 03:00:00,4,0,0,2,10.66,15.15,93,0.0,4,21,25
10458,2012-12-02 04:00:00,4,0,0,2,10.66,15.15,93,0.0,1,6,7
10459,2012-12-02 05:00:00,4,0,0,2,10.66,15.15,93,0.0,1,7,8
10462,2012-12-02 08:00:00,4,0,0,2,10.66,14.395,93,6.0032,12,81,93
10463,2012-12-02 09:00:00,4,0,0,2,11.48,13.635,93,11.0014,37,135,172
10464,2012-12-02 10:00:00,4,0,0,2,12.3,16.665,87,0.0,63,230,293
10465,2012-12-02 11:00:00,4,0,0,2,13.12,15.91,81,11.0014,81,274,355
10468,2012-12-02 14:00:00,4,0,0,1,18.04,21.97,62,16.9979,142,331,473
10469,2012-12-02 15:00:00,4,0,0,1,18.04,21.97,67,8.9981,106,311,417
10470,2012-12-02 16:00:00,4,0,0,2,18.04,21.97,67,7.0015,85,358,443
10473,2012-12-02 19:00:00,4,0,0,2,16.4,20.455,82,12.998,16,158,174
10474,2012-12-02 20:00:00,4,0,0,2,17.22,21.21,82,12.998,12,142,154
10475,2012-12-02 21:00:00,4,0,0,2,18.04,21.97,77,15.0013,8,91,99
10477,2012-12-02 23:00:00,4,0,0,2,17.22,21.21,82,8.9981,7,44,51
10478,2012-12-03 00:00:00,4,0,1,2,17.22,21.21,82,11.0014,3,18,21
10479,2012-12-03 01:00:00,4,0,1,1,16.4,20.455,82,8.9981,2,11,13
10480,2012-12-03 02:00:00,4,0,1,1,17.22,21.21,77,11.0014,1,9,10
10481,2012-12-03 03:00:00,4,0,1,1,15.58,19.695,87,0.0,2,6,8
10482,2012-12-03 04:00:00,4,0,1,1,14.76,18.94,93,0.0,1,4,5
10483,2012-12-03 05:00:00,4,0,1,1,13.94,17.425,93,6.0032,0,38,38
10484,2012-12-03 06:00:00,4,0,1,1,14.76,18.94,93,0.0,2,136,138
10485,2012-12-03 07:00:00,4,0,1,2,13.94,18.18,93,0.0,9,387,396
10486,2012-12-03 08:00:00,4,0,1,1,14.76,18.94,93,0.0,19,712,731
10490,2012-12-03 12:00:00,4,0,1,1,21.32,25.0,68,11.0014,40,228,268
10491,2012-12-03 13:00:00,4,0,1,1,23.78,27.275,56,6.0032,81,240,321
10493,2012-12-03 15:00:00,4,0,1,1,24.6,31.06,56,0.0,58,210,268
10494,2012-12-03 16:00:00,4,0,1,1,24.6,31.06,53,8.9981,45,397,442
10497,2012-12-03 19:00:00,4,0,1,1,20.5,24.24,68,6.0032,27,444,471
10498,2012-12-03 20:00:00,4,0,1,2,18.86,22.725,77,0.0,16,284,300
10499,2012-12-03 21:00:00,4,0,1,1,18.04,21.97,82,12.998,14,207,221
10503,2012-12-04 01:00:00,4,0,1,1,17.22,21.21,82,7.0015,3,22,25
10505,2012-12-04 03:00:00,4,0,1,2,16.4,20.455,87,8.9981,1,3,4
10506,2012-12-04 04:00:00,4,0,1,2,16.4,20.455,87,8.9981,0,7,7
10507,2012-12-04 05:00:00,4,0,1,2,18.04,21.97,88,0.0,1,45,46
10508,2012-12-04 06:00:00,4,0,1,2,14.76,18.94,93,0.0,3,150,153
10509,2012-12-04 07:00:00,4,0,1,1,17.22,21.21,88,8.9981,7,495,502
10510,2012-12-04 08:00:00,4,0,1,2,18.04,21.97,88,11.0014,21,700,721
10514,2012-12-04 12:00:00,4,0,1,1,21.32,25.0,68,12.998,39,273,312
10516,2012-12-04 14:00:00,4,0,1,2,23.78,27.275,56,15.0013,39,231,270
10517,2012-12-04 15:00:00,4,0,1,2,24.6,31.06,49,16.9979,56,244,300
10518,2012-12-04 16:00:00,4,0,1,1,23.78,27.275,49,19.0012,44,391,435
10519,2012-12-04 17:00:00,4,0,1,1,21.32,25.0,59,15.0013,43,700,743
10521,2012-12-04 19:00:00,4,0,1,1,19.68,23.485,67,15.0013,46,414,460
10523,2012-12-04 21:00:00,4,0,1,2,20.5,24.24,63,16.9979,28,252,280
10526,2012-12-05 00:00:00,4,0,1,1,20.5,24.24,59,19.0012,6,31,37
10527,2012-12-05 01:00:00,4,0,1,1,21.32,25.0,55,22.0028,0,11,11
10528,2012-12-05 02:00:00,4,0,1,1,18.86,22.725,67,11.0014,2,7,9
10529,2012-12-05 03:00:00,4,0,1,1,19.68,23.485,67,8.9981,0,7,7
10530,2012-12-05 04:00:00,4,0,1,1,20.5,24.24,63,30.0026,1,9,10
10532,2012-12-05 06:00:00,4,0,1,3,19.68,23.485,55,26.0027,5,119,124
10533,2012-12-05 07:00:00,4,0,1,3,18.86,22.725,59,19.9995,9,389,398
10534,2012-12-05 08:00:00,4,0,1,2,18.04,21.97,58,19.0012,22,737,759
10537,2012-12-05 11:00:00,4,0,1,1,18.04,21.97,44,19.0012,11,161,172
10538,2012-12-05 12:00:00,4,0,1,1,18.04,21.97,41,19.0012,24,208,232
10540,2012-12-05 14:00:00,4,0,1,1,19.68,23.485,33,32.9975,39,179,218
10541,2012-12-05 15:00:00,4,0,1,1,19.68,23.485,33,19.0012,20,265,285
10543,2012-12-05 17:00:00,4,0,1,1,18.04,21.97,35,19.0012,29,576,605
10544,2012-12-05 18:00:00,4,0,1,1,17.22,21.21,35,30.0026,29,580,609
10546,2012-12-05 20:00:00,4,0,1,1,13.94,15.15,46,26.0027,19,274,293
10548,2012-12-05 22:00:00,4,0,1,1,13.12,14.395,45,26.0027,4,101,105
10549,2012-12-05 23:00:00,4,0,1,1,12.3,13.635,49,26.0027,5,69,74
10552,2012-12-06 02:00:00,4,0,1,1,9.84,10.605,52,19.0012,0,9,9
10554,2012-12-06 04:00:00,4,0,1,1,9.02,10.605,55,19.9995,1,8,9
10556,2012-12-06 06:00:00,4,0,1,1,9.02,10.605,55,19.9995,2,122,124
10557,2012-12-06 07:00:00,4,0,1,1,9.02,10.605,51,19.9995,8,381,389
10559,2012-12-06 09:00:00,4,0,1,1,9.84,11.365,48,12.998,19,257,276
10561,2012-12-06 11:00:00,4,0,1,1,10.66,12.88,48,11.0014,16,162,178
10564,2012-12-06 14:00:00,4,0,1,1,12.3,15.91,42,6.0032,37,175,212
10565,2012-12-06 15:00:00,4,0,1,1,13.12,17.425,39,0.0,38,232,270
10569,2012-12-06 19:00:00,4,0,1,1,10.66,12.88,60,12.998,13,360,373
10571,2012-12-06 21:00:00,4,0,1,2,9.84,12.12,60,8.9981,7,184,191
10574,2012-12-07 00:00:00,4,0,1,1,9.84,12.88,70,7.0015,3,45,48
10575,2012-12-07 01:00:00,4,0,1,2,9.84,11.365,70,12.998,2,26,28
10576,2012-12-07 02:00:00,4,0,1,2,10.66,13.635,70,8.9981,0,11,11
10577,2012-12-07 03:00:00,4,0,1,2,10.66,12.88,81,12.998,0,5,5
10579,2012-12-07 05:00:00,4,0,1,2,10.66,13.635,81,7.0015,1,25,26
10581,2012-12-07 07:00:00,4,0,1,3,11.48,13.635,81,11.0014,3,212,215
10582,2012-12-07 08:00:00,4,0,1,2,12.3,14.395,75,12.998,11,430,441
10586,2012-12-07 12:00:00,4,0,1,2,13.94,16.665,71,12.998,36,204,240
10588,2012-12-07 14:00:00,4,0,1,2,14.76,17.425,71,11.0014,40,175,215
10589,2012-12-07 15:00:00,4,0,1,2,14.76,17.425,71,11.0014,34,269,303
10590,2012-12-07 16:00:00,4,0,1,1,14.76,17.425,76,8.9981,39,336,375
10592,2012-12-07 18:00:00,4,0,1,2,15.58,19.695,71,7.0015,25,473,498
10593,2012-12-07 19:00:00,4,0,1,2,15.58,19.695,76,0.0,15,337,352
10596,2012-12-07 22:00:00,4,0,1,2,14.76,18.18,93,6.0032,15,150,165
10597,2012-12-07 23:00:00,4,0,1,2,14.76,18.18,93,6.0032,6,116,122
10598,2012-12-08 00:00:00,4,0,0,2,14.76,18.18,93,6.0032,5,98,103
10602,2012-12-08 04:00:00,4,0,0,2,14.76,18.94,93,0.0,3,9,12
10604,2012-12-08 06:00:00,4,0,0,2,14.76,18.18,93,7.0015,1,19,20
10607,2012-12-08 09:00:00,4,0,0,2,15.58,19.695,94,0.0,17,153,170
10610,2012-12-08 12:00:00,4,0,0,2,16.4,20.455,87,15.0013,122,364,486
10613,2012-12-08 15:00:00,4,0,0,1,17.22,21.21,82,11.0014,167,374,541
10614,2012-12-08 16:00:00,4,0,0,1,17.22,21.21,82,11.0014,139,368,507
10616,2012-12-08 18:00:00,4,0,0,1,16.4,20.455,87,7.0015,40,264,304
10618,2012-12-08 20:00:00,4,0,0,2,14.76,18.94,100,0.0,20,162,182
10619,2012-12-08 21:00:00,4,0,0,2,14.76,18.94,100,0.0,34,175,209
10621,2012-12-08 23:00:00,4,0,0,2,16.4,20.455,94,0.0,18,144,162
